SP00217|USD|20170222|20190226|309.827254
SP00604|CNY|20180322|20200327|297.193778
SP00846|USD|20160518|20180523|0.0
SP00199|CNY|20170126|20190131|326.255734
SP00717|USD|20180717|20200720|299.716768
SP00419|CNY|20171017|20191021|296.951684
SP00238|CNY|20170418|20190423|310.610998
SP00378|USD|20170907|20190912|309.653926
SP00962|CNY|20180118|20180423|0.0
SP00171|CNY|20180619|20181221|308.415196
SP00210|CNY|20170210|20190215|310.11896
SP00018|USD|20170526|20171010|0.0
SP01081|CNY|20151231|20180108|0.0
SP00875|CNY|20160919|20180920|0.0
SP00118|USD|20180213|20180316|0.0
SP00152|CNY|20180426|20200504|304.584396
SP00811|CNY|20150929|20171010|0.0
SP01107|CNY|20160229|20180305|0.0
SP00530|AUD|20180118|20200123|299.50576
SP00401|CNY|20170926|20190930|335.732882
SP00787|CNY|20180319|20180925|0.0
SP00426|USD|20171025|20191030|300.752968
SP01046|CNY|20151030|20171106|0.0
SP00521|USD|20180108|20200113|299.207146
SP00541|USD|20180124|20200205|296.983398
SP00300|CNY|20170622|20190627|308.840038
SP00873|CNY|20160919|20180920|0.0
SP00770|CNY|20170427|20171101|0.0
SP00259|CNY|20170531|20190603|334.94851
SP00908|CNY|20161228|20190103|340.783572
SP00366|USD|20170823|20190828|315.306868
SP00148|CNY|20180419|20181025|0.0
SP00766|CNY|20170330|20171013|0.0
SP00474|USD|20171130|20191205|300.63145
SP01149|CNY|20160517|20180521|0.0
SP00147|CNY|20180412|20180517|0.0
SP00986|CNY|20180612|20180917|0.0
SP01294|CNY|20180320|20200323|307.070334
SP00760|CNY|20170125|20170731|0.0
SP00601|USD|20180329|20200403|295.534916
SP00689|CNY|20180620|20200622|301.33324
SP00396|USD|20170921|20190926|314.830844
SP00452|USD|20171110|20191118|307.197504
SP00828|CNY|20160315|20180319|0.0
SP01185|CNY|20160729|20180803|0.0
SP00442|CNY|20171103|20191108|297.651276
SP00819|CNY|20151130|20180504|0.0
SP00617|USD|20180403|20200407|297.788494
SP00288|USD|20170620|20190624|318.962456
SP00594|USD|20180316|20200323|300.519038
SP00923|CNY|20170620|20170925|0.0
SP01126|CNY|20160419|20180423|0.0
SP00278|AUD|20170613|20190617|306.316734
SP00258|CNY|20170510|20190515|311.08765
SP01063|CNY|20151130|20171204|0.0
SP01027|CNY|20150831|20170905|0.0
SP00803|CNY|20150716|20170721|0.0
SP00723|USD|20180731|20200803|0.0
SP00645|CNY|20180511|20200518|292.918982
SP01099|CNY|20160217|20180212|0.0
SP00556|CNY|20180214|20200220|334.264932
SP00017|CNY|20170526|20170731|0.0
SP00365|USD|20170823|20190828|305.133268
SP01079|CNY|20151231|20180108|0.0
SP00995|CNY|20180727|20190201|0.0
SP00205|USD|20170120|20190128|310.683532
SP00237|CNY|20170418|20190423|334.788998
SP00265|CNY|20170531|20190603|325.47042
SP00073|CNY|20171030|20180103|0.0
SP00296|USD|20170623|20190628|315.696856
SP00820|CNY|20151216|20171221|0.0
SP00063|CNY|20170929|20191011|309.823172
SP00371|CNY|20170830|20190905|300.144436
SP01165|CNY|20160617|20180625|0.0
SP00747|CNY|20171017|20180420|0.0
SP00683|USD|20180611|20200615|296.649302
SP01103|CNY|20160229|20180305|0.0
SP01055|CNY|20151116|20171120|0.0
SP01283|CNY|20171031|20191104|307.665678
SP00223|CNY|20170316|20190321|340.851396
SP00127|USD|20180227|20180830|0.0
SP01255|CNY|20170316|20190321|319.059796
SP00631|USD|20180423|20200427|298.308164
SP00595|CNY|20180329|20200403|293.796298
SP00626|CNY|20180420|20200427|303.377694
SP00889|CNY|20161031|20181105|0.0
SP01201|USD|20160830|20180904|0.0
SP01241|CNY|20170731|20190805|317.18082
SP00078|CNY|20171115|20180521|0.0
SP00250|USD|20170426|20190502|315.473916
SP00447|CNY|20171107|20191112|296.589956
SP00354|CNY|20170816|20190821|306.964202
SP00230|CNY|20170331|20190408|320.121744
SP00172|USD|20180619|20181221|306.583634
SP00160|USD|20180518|20181126|0.0
SP00434|CNY|20171027|20191101|299.586458
SP00309|CNY|20170718|20190722|313.08783
SP01272|CNY|20170731|20190805|310.90082
SP00345|USD|20170802|20190807|303.760774
SP00368|AUD|20170823|20190828|318.83717
SP00669|CNY|20180531|20200604|295.92302
SP01231|CNY|20161228|20190103|319.902572
SP00133|CNY|20180313|20180917|0.0
SP01129|CNY|20160419|20180423|0.0
SP00906|CNY|20161228|20190103|331.457772
SP01259|CNY|20170418|20190423|321.443998
SP00425|CNY|20171031|20191104|299.281878
SP00142|USD|20180412|20181017|0.0
SP00267|USD|20170522|20190528|318.08043
SP00290|CNY|20170630|20190708|301.515046
SP00529|AUD|20180118|20200123|300.32216
SP00523|CNY|20180108|20200113|296.733768
SP00038|USD|20170728|20171102|0.0
SP00085|USD|20171128|20180601|0.0
SP01178|USD|20160629|20180705|0.0
SP01192|CNY|20160817|20180822|0.0
SP01112|CNY|20160316|20180321|0.0
SP00079|USD|20171115|20180123|0.0
SP00652|USD|20180511|20200518|295.132682
