CPI|500999800374513|500999800490786|20150922|CNY|942000.00|942000.00|942000.00|SP00811
CPI|500999800193215|500999800486608|20150724|CNY|1570000.00|1570000.00|1570000.00|SP01017
CPI|500999800619059|500999802979137|20170310|CNY|628000.00|628000.00|628000.00|SP00223
CPI|500999800202782|500999802897197|20170110|USD|62800.00|425432.32|427626.33|SP00203
CPI|500999800687623|500999803021612|20170411|CNY|942000.00|942000.00|942000.00|SP00915
CPI|500999800372469|500999802212351|20160330|CNY|3140000.00|3140000.00|3140000.00|SP00832
CPI|500999800322005|500999802992220|20170320|CNY|157000.00|157000.00|157000.00|SP00912
CPI|500999800691044|500999803125002|20170623|CNY|628000.00|628000.00|20933.34|SP00289
CPI|500999800634389|500999802865494|20161216|CNY|628000.00|628000.00|628000.00|SP01230
CPI|500999800549998|500999800521696|20150824|CNY|628000.00|628000.00|628000.00|SP01028
CPI|500999800603896|500999802285951|20160819|CNY|1570000.00|1570000.00|1570000.00|SP00864
CPI|500999800536983|500999802985699|20170315|CNY|942000.00|942000.00|942000.00|SP00007
CPI|500999800340580|500999802318832|20160919|USD|94200.00|638148.48|641439.51|SP00892
CPI|500999800199038|500999800149317|20160511|USD|94200.00|638148.48|641439.51|SP01174
CPI|500999800595690|500999803005057|20170328|CNY|157000.00|157000.00|157000.00|SP00913
CPI|500999800193411|500999800485576|20150706|CNY|1570000.00|1570000.00|1570000.00|SP01011
CPI|500999800540220|500999802218398|20160511|CNY|942000.00|942000.00|942000.00|SP00838
CPI|500999800604136|500999802283003|20160817|CNY|690800.00|690800.00|690800.00|SP00866
CPI|500999800376945|500999800152883|20160623|USD|286660.02|1941949.64|1951964.58|SP01177
CPI|500999800675596|500999803074154|20170519|CNY|1884000.00|1884000.00|1884000.00|SP00015
CPI|500999800222858|500999802318945|20160919|USD|157000.00|1063580.80|1069065.85|SP00892
CPI|500999800578975|500999800200175|20160411|USD|47100.00|319074.24|320719.76|SP01139
CPI|500999800420641|500999803102959|20170609|USD|62800.00|425432.32|114151.97|SP00296
CPI|500999800624163|500999802789956|20161031|CNY|1570000.00|1570000.00|1570000.00|SP00898
CPI|500999800717006|500999803110356|20170614|CNY|3140000.00|3140000.00|523333.34|SP00924
CPI|500999800807570|500999803120873|20170621|CNY|3140000.00|3140000.00|523333.34|SP00924
CPI|500999800512117|500999802268422|20160804|CNY|7850000.00|7850000.00|7850000.00|SP01200
CPI|500999800604515|500999802317008|20160914|CNY|942000.00|942000.00|942000.00|SP00882
CPI|500999800401993|500999802871582|20161221|CNY|314000.00|314000.00|314000.00|SP00758
CPI|500999800187884|500999802215562|20160614|CNY|314000.00|314000.00|314000.00|SP00845
CPI|500999800737943|500999803010131|20170331|CNY|628000.00|628000.00|628000.00|SP00237
CPI|500999800421984|500999803068557|20170517|USD|94200.00|638148.48|641439.51|SP00016
CPI|500999800498947|500999803074130|20170519|CNY|157000.00|157000.00|157000.00|SP00919
CPI|500999800399753|500999802217608|20160411|CNY|816400.00|816400.00|816400.00|SP00832
CPI|500999800448295|500999802215479|20160218|CNY|1256000.00|1256000.00|1256000.00|SP01107
CPI|500999800308019|500999803054181|20170505|CNY|628000.00|628000.00|628000.00|SP00254
CPI|500999800336560|500999803031800|20170419|USD|125556.04|850566.84|854953.36|SP00011
CPI|500999800614963|500999803114678|20170616|CNY|2041000.00|2041000.00|68033.34|SP00291
CPI|500999800630908|500999803067954|20170516|CNY|2198000.00|2198000.00|2198000.00|SP00919
CPI|500999800644506|500999803002795|20170327|CNY|785000.00|785000.00|785000.00|SP00006
CPI|500999800205932|500999800486891|20150727|CNY|3140000.00|3140000.00|3140000.00|SP01016
CPI|500999800136634|500999802875410|20161223|CNY|942000.00|942000.00|942000.00|SP01246
CPI|500999800163852|500999803084167|20170526|CNY|471000.00|471000.00|298300.00|SP00921
CPI|500999800641995|500999802936353|20170210|USD|47100.00|319074.24|320719.76|SP00219
CPI|500999800430993|500999800199921|20160406|USD|31400.00|212716.16|213813.18|SP00836
CPI|500999800301707|500999803003080|20170327|CNY|1570000.00|1570000.00|1570000.00|SP00231
CPI|500999800710119|500999803083334|20170526|USD|63608.24|430907.63|231264.71|SP00022
CPI|500999800342215|500999802268425|20160804|CNY|628000.00|628000.00|628000.00|SP01194
CPI|500999800126413|500999803052139|20170504|CNY|19468000.00|19468000.00|19468000.00|SP00255
CPI|500999800251880|500999800488029|20150806|CNY|785000.00|785000.00|785000.00|SP01022
CPI|500999800582927|500999802216566|20160315|CNY|2355000.00|2355000.00|2355000.00|SP01116
CPI|500999800721887|500999803021628|20170411|CNY|1256000.00|1256000.00|1256000.00|SP00916
CPI|500999800210517|500999800469978|20150203|CNY|942000.00|942000.00|942000.00|SP00793
CPI|500999800600549|500999802825578|20161121|CNY|628000.00|628000.00|628000.00|SP01222
CPI|500999800605533|500999802311252|20160909|CNY|1570000.00|1570000.00|1570000.00|SP00872
CPI|500999800406650|500999802218185|20160504|CNY|628000.00|628000.00|628000.00|SP01148
CPI|500999800202454|500999802218742|20160524|CNY|565200.00|565200.00|565200.00|SP00840
CPI|500999800102500|500999802988127|20170317|USD|94200.00|638148.48|641439.51|SP00236
CPI|500999800457917|500999803118154|20170620|USD|64847.85|439305.25|29292.84|SP00026
CPI|500999800611920|500999803110098|20170614|CNY|471000.00|471000.00|78500.00|SP00924
CPI|500999800329713|500999800498054|20150126|CNY|785000.00|785000.00|785000.00|SP00792
